cellosaurus:CVCL_0559	TF-1	1
cellosaurus:CVCL_1603	NCI-N87	9
cellosaurus:CVCL_1228	GCIY	1
cellosaurus:CVCL_8147	L3.3	1
cellosaurus:CVCL_0092	NALM-6	3
cellosaurus:CVCL_1624	ONS-76	2
cellosaurus:CVCL_0620	MDA-MB-361	18
cellosaurus:CVCL_1281	HLE	2
cellosaurus:CVCL_0002	HL-60	15
cellosaurus:CVCL_2892	Eos-HL-60	1
cellosaurus:CVCL_3332	HL-60/MX1	2
cellosaurus:CVCL_2945	HL60RG	1
cellosaurus:CVCL_2162	PLB-985	2
cellosaurus:CVCL_3083	OCUG-1	1
cellosaurus:CVCL_1865	JeKo-1	3
cellosaurus:CVCL_0359	J82	5
cellosaurus:CVCL_1780	UACC-62	12
cellosaurus:CVCL_1059	A2058	2
cellosaurus:CVCL_1820	HPB-ALL	2
cellosaurus:CVCL_0379	Ku812	3
cellosaurus:CVCL_1083	BFTC-905	4
cellosaurus:CVCL_1615	OAW42	3
cellosaurus:CVCL_1514	NCI-H2009	8
cellosaurus:CVCL_0009	HDLM-2	4
cellosaurus:CVCL_0533	SK-UT-1	3
cellosaurus:CVCL_2250	SK-UT-1B	2
cellosaurus:CVCL_6031	SK-MEL-29	2
cellosaurus:CVCL_C123	SSK41	2
cellosaurus:CVCL_2713	RPMI-7932	1
cellosaurus:CVCL_1122	CHL-1	3
cellosaurus:CVCL_7714	UM-SCC-10B	1
cellosaurus:CVCL_1695	SiMa	2
cellosaurus:CVCL_0609	Calu-3	9
cellosaurus:CVCL_0324	HuCC-T1	2
cellosaurus:CVCL_1691	SF539	8
cellosaurus:CVCL_0024	SCLC-21H	2
cellosaurus:CVCL_1258	HCC1806	7
cellosaurus:CVCL_0371	KATO III	11
cellosaurus:CVCL_D029	M18	1
cellosaurus:CVCL_1392	Lu-65	2
cellosaurus:CVCL_3012	Lu-65A	1
cellosaurus:CVCL_3013	Lu-65B	1
cellosaurus:CVCL_0216	CMK	1
cellosaurus:CVCL_2804	CMK-86	1
cellosaurus:CVCL_0217	CMK-11-5	1
cellosaurus:CVCL_3005	KP-3	2
cellosaurus:CVCL_3015	Lu-99	1
cellosaurus:CVCL_1393	Lu-99A	1
cellosaurus:CVCL_0131	A-172	6
cellosaurus:CVCL_2141	NGP	1
cellosaurus:CVCL_0445	MeWo	6
cellosaurus:CVCL_8706	HONE-1	3
cellosaurus:CVCL_0067	Namalwa	5
cellosaurus:CVCL_1559	NCI-H358	10
cellosaurus:CVCL_DG02	Rh18c	2
cellosaurus:CVCL_5086	SNU-719	1
cellosaurus:CVCL_5112	SNU-C5	1
cellosaurus:CVCL_1602	NCI-N417	2
cellosaurus:CVCL_1094	C-33 A	3
cellosaurus:CVCL_1483	NCI-H1650	7
cellosaurus:CVCL_1619	OCI-AML-2	2
cellosaurus:CVCL_1852	Tanoue	2
cellosaurus:CVCL_6807	WM902B	3
cellosaurus:CVCL_2291	59M	2
cellosaurus:CVCL_0042	U2OS	9
